date,time,water_level_HOBO
7/19/2022,4:08,7.942
7/19/2022,4:16,7.404
7/19/2022,4:24,6.783
7/19/2022,4:32,6.212
7/19/2022,4:40,5.644
7/19/2022,4:48,5.136
7/19/2022,4:56,4.578
7/19/2022,5:04,4.059
7/19/2022,5:12,3.473
7/19/2022,5:20,2.977
7/19/2022,5:28,2.547
7/19/2022,5:36,2.144
7/19/2022,5:44,1.815
7/19/2022,5:52,1.417
7/19/2022,6:00,0.909
7/19/2022,6:08,0.506
7/19/2022,6:16,0.355
7/19/2022,6:24,0.281
7/19/2022,6:32,0.091
7/19/2022,6:40,0.225
7/19/2022,6:48,1.027
7/19/2022,6:56,2.124
7/19/2022,7:04,3.835
7/19/2022,7:12,5.706
7/19/2022,7:20,7.473
7/19/2022,7:28,8.84
7/19/2022,7:36,9.924
7/19/2022,7:44,10.817
7/19/2022,7:52,11.69
7/19/2022,8:00,12.712
7/19/2022,8:08,13.504
7/19/2022,8:16,14.356
7/19/2022,8:24,15.177
7/19/2022,8:32,15.949
7/19/2022,8:40,17
7/19/2022,8:48,17.698
7/19/2022,8:56,18.309
7/19/2022,9:04,19.112
7/19/2022,9:12,19.838
7/19/2022,9:20,20.458
7/19/2022,9:28,21.08
7/19/2022,9:36,21.618
7/19/2022,9:44,22.154
7/19/2022,9:52,22.796
7/19/2022,10:00,23.267
7/19/2022,10:08,23.719
7/19/2022,10:16,24.192
7/19/2022,10:24,24.646
7/19/2022,10:32,25.076
7/19/2022,10:40,25.496
7/19/2022,10:48,25.897
7/19/2022,10:56,26.276
7/19/2022,11:04,26.603
7/19/2022,11:12,26.878
7/19/2022,11:20,27.108
7/19/2022,11:28,27.262
7/19/2022,11:36,27.349
7/19/2022,11:44,27.367
7/19/2022,11:52,27.357
7/19/2022,12:00,27.19
7/19/2022,12:08,26.98
7/19/2022,12:16,26.684
7/19/2022,12:24,26.314
7/19/2022,12:32,25.858
7/19/2022,12:40,25.364
7/19/2022,12:48,24.8
7/19/2022,12:56,24.159
7/19/2022,13:04,23.457
7/19/2022,13:12,22.733
7/19/2022,13:20,21.941
7/19/2022,13:28,21.141
7/19/2022,13:36,20.301
7/19/2022,13:44,19.483
7/19/2022,13:52,18.63
7/19/2022,14:00,17.736
7/19/2022,14:08,16.885
7/19/2022,14:16,16.065
7/19/2022,14:24,15.212
7/19/2022,14:32,14.389
7/19/2022,14:40,13.601
7/19/2022,14:48,12.874
7/19/2022,14:56,12.21
7/19/2022,15:04,11.484
7/19/2022,15:12,11.296
7/19/2022,15:20,10.271
7/19/2022,15:28,9.515
7/19/2022,15:36,8.902
7/19/2022,15:44,8.26
7/19/2022,15:52,7.669
7/19/2022,16:00,7.152
7/19/2022,16:08,6.594
7/19/2022,16:16,6.036
7/19/2022,16:24,5.334
7/19/2022,16:32,4.839
7/19/2022,16:40,4.291
7/19/2022,16:48,3.837
7/19/2022,16:56,3.078
7/19/2022,17:04,2.669
7/19/2022,17:12,2.213
7/19/2022,17:20,1.772
7/19/2022,17:28,1.399
7/19/2022,17:36,0.89
7/19/2022,17:44,0.673
7/19/2022,17:52,-0.006
7/19/2022,18:00,0.081
7/19/2022,18:08,0.075
7/19/2022,18:16,0.054
7/19/2022,18:24,0.055
7/19/2022,18:32,0.074
7/19/2022,18:40,0.055
7/19/2022,18:48,0.086
7/19/2022,18:56,0.054
7/19/2022,19:04,0.618
7/19/2022,19:12,2.135
7/19/2022,19:20,4.038
7/19/2022,19:28,5.864
7/19/2022,19:36,7.279
7/19/2022,19:44,8.38
7/19/2022,19:52,9.386
7/19/2022,20:00,10.386
7/19/2022,20:08,11.341
7/19/2022,20:16,12.462
7/19/2022,20:24,13.082
7/19/2022,20:32,13.893
7/19/2022,20:40,14.714
7/19/2022,20:48,15.599
7/19/2022,20:56,16.582
7/19/2022,21:04,17.258
7/19/2022,21:12,17.903
7/19/2022,21:20,18.725
7/19/2022,21:28,19.514
7/19/2022,21:36,20.178
7/19/2022,21:44,20.842
7/19/2022,21:52,21.453
7/19/2022,22:00,22.073
7/19/2022,22:08,22.664
7/19/2022,22:16,23.306
7/19/2022,22:24,23.862
7/19/2022,22:32,24.366
7/19/2022,22:40,24.891
7/19/2022,22:48,25.396
7/19/2022,22:56,25.899
7/19/2022,23:04,26.414
7/19/2022,23:12,26.912
7/19/2022,23:20,27.374
7/19/2022,23:28,27.805
7/19/2022,23:36,28.153
7/19/2022,23:44,28.435
7/19/2022,23:52,28.72
7/20/2022,0:00,28.877
7/20/2022,0:08,29.015
7/20/2022,0:16,29.036
7/20/2022,0:24,29.004
7/20/2022,0:32,28.881
7/20/2022,0:40,28.702
7/20/2022,0:48,28.448
7/20/2022,0:56,28.112
7/20/2022,1:04,27.711
7/20/2022,1:12,27.278
7/20/2022,1:20,26.741
7/20/2022,1:28,26.134
7/20/2022,1:36,25.46
7/20/2022,1:44,24.733
7/20/2022,1:52,23.952
7/20/2022,2:00,23.154
7/20/2022,2:08,22.312
7/20/2022,2:16,21.483
7/20/2022,2:24,20.6
7/20/2022,2:32,19.686
7/20/2022,2:40,18.814
7/20/2022,2:48,17.931
7/20/2022,2:56,17.089
7/20/2022,3:04,16.3
7/20/2022,3:12,15.501
7/20/2022,3:20,14.722
7/20/2022,3:28,13.955
7/20/2022,3:36,13.281
7/20/2022,3:44,12.519
7/20/2022,3:52,11.911
7/20/2022,4:00,11.238
7/20/2022,4:08,10.595
7/20/2022,4:16,9.993
7/20/2022,4:24,9.456
7/20/2022,4:32,8.824
7/20/2022,4:40,8.359
7/20/2022,4:48,7.735
7/20/2022,4:56,7.231
7/20/2022,5:04,6.691
7/20/2022,5:12,6.163
7/20/2022,5:20,5.6
7/20/2022,5:28,5.021
7/20/2022,5:36,4.377
7/20/2022,5:44,4.026
7/20/2022,5:52,3.225
7/20/2022,6:00,2.934
7/20/2022,6:08,2.686
7/20/2022,6:16,1.814
7/20/2022,6:24,1.832
7/20/2022,6:32,1.407
7/20/2022,6:40,1.034
7/20/2022,6:48,0.533
7/20/2022,6:56,0.244
7/20/2022,7:04,0.114
7/20/2022,7:12,0.098
7/20/2022,7:20,0.11
7/20/2022,7:28,0.123
7/20/2022,7:36,0.087
7/20/2022,7:44,0.68
7/20/2022,7:52,1.682
7/20/2022,8:00,3.146
7/20/2022,8:08,4.682
7/20/2022,8:16,6.264
7/20/2022,8:24,7.508
7/20/2022,8:32,8.611
7/20/2022,8:40,9.498
7/20/2022,8:48,10.336
7/20/2022,8:56,11.328
7/20/2022,9:04,12.278
7/20/2022,9:12,12.833
7/20/2022,9:20,13.61
7/20/2022,9:28,14.319
7/20/2022,9:36,15.099
7/20/2022,9:44,15.891
7/20/2022,9:52,16.547
7/20/2022,10:00,17.134
7/20/2022,10:08,17.84
7/20/2022,10:16,18.543
7/20/2022,10:24,19.083
7/20/2022,10:32,19.642
7/20/2022,10:40,20.18
7/20/2022,10:48,20.675
7/20/2022,10:56,21.167
7/20/2022,11:04,21.567
7/20/2022,11:12,22.085
7/20/2022,11:20,22.482
7/20/2022,11:28,22.868
7/20/2022,11:36,23.201
7/20/2022,11:44,23.51
7/20/2022,11:52,23.844
7/20/2022,12:00,24.125
7/20/2022,12:08,24.371
7/20/2022,12:16,24.605
7/20/2022,12:24,24.783
7/20/2022,12:32,24.87
7/20/2022,12:40,24.949
7/20/2022,12:48,24.93
7/20/2022,12:56,24.865
7/20/2022,13:04,24.742
7/20/2022,13:12,24.585
7/20/2022,13:20,24.375
7/20/2022,13:28,24.088
7/20/2022,13:36,23.753
7/20/2022,13:44,23.355
7/20/2022,13:52,22.876
7/20/2022,14:00,22.335
7/20/2022,14:08,21.726
7/20/2022,14:16,21.137
7/20/2022,14:24,20.47
7/20/2022,14:32,19.733
7/20/2022,14:40,18.989
7/20/2022,14:48,18.296
7/20/2022,14:56,17.464
7/20/2022,15:04,16.729
7/20/2022,15:12,15.955
7/20/2022,15:20,15.208
7/20/2022,15:28,14.483
7/20/2022,15:36,13.679
7/20/2022,15:44,13.083
7/20/2022,15:52,12.345
7/20/2022,16:00,11.771
7/20/2022,16:08,11.098
7/20/2022,16:16,10.581
7/20/2022,16:24,10.096
7/20/2022,16:32,9.392
7/20/2022,16:40,9.119
7/20/2022,16:48,8.339
7/20/2022,16:56,7.919
7/20/2022,17:04,7.224
7/20/2022,17:12,6.75
7/20/2022,17:20,6.223
7/20/2022,17:28,5.681
7/20/2022,17:36,5.1
7/20/2022,17:44,4.572
7/20/2022,17:52,4.151
7/20/2022,18:00,3.62
7/20/2022,18:08,3.129
7/20/2022,18:16,2.698
7/20/2022,18:24,2.487
7/20/2022,18:32,2.161
7/20/2022,18:40,1.811
7/20/2022,18:48,1.584
7/20/2022,18:56,1.285
7/20/2022,19:04,1.36
7/20/2022,19:12,1.123
7/20/2022,19:20,1.243
7/20/2022,19:28,1.689
7/20/2022,19:36,2.232
7/20/2022,19:44,3.136
7/20/2022,19:52,4.236
7/20/2022,20:00,5.449
7/20/2022,20:08,6.709
7/20/2022,20:16,7.891
7/20/2022,20:24,8.913
7/20/2022,20:32,9.867
7/20/2022,20:40,10.777
7/20/2022,20:48,11.727
7/20/2022,20:56,12.548
7/20/2022,21:04,13.22
7/20/2022,21:12,13.941
7/20/2022,21:20,14.656
7/20/2022,21:28,15.351
7/20/2022,21:36,16.268
7/20/2022,21:44,16.974
7/20/2022,21:52,17.627
7/20/2022,22:00,18.365
7/20/2022,22:08,19.061
7/20/2022,22:16,19.62
7/20/2022,22:24,20.241
7/20/2022,22:32,20.809
7/20/2022,22:40,21.335
7/20/2022,22:48,21.84
7/20/2022,22:56,22.366
7/20/2022,23:04,22.912
7/20/2022,23:12,23.368
7/20/2022,23:20,23.85
7/20/2022,23:28,24.376
7/20/2022,23:36,24.829
7/20/2022,23:44,25.281
7/20/2022,23:52,25.704
7/21/2022,0:00,26.125
7/21/2022,0:08,26.504
7/21/2022,0:16,26.809
7/21/2022,0:24,27.083
7/21/2022,0:32,27.377
7/21/2022,0:40,27.566
7/21/2022,0:48,27.727
7/21/2022,0:56,27.874
7/21/2022,1:04,27.98
7/21/2022,1:12,27.948
7/21/2022,1:20,27.862
7/21/2022,1:28,27.682
7/21/2022,1:36,27.387
7/21/2022,1:44,27.091
7/21/2022,1:52,26.745
7/21/2022,2:00,26.379
7/21/2022,2:08,25.915
7/21/2022,2:16,25.372
7/21/2022,2:24,24.76
7/21/2022,2:32,24.107
7/21/2022,2:40,23.378
7/21/2022,2:48,22.642
7/21/2022,2:56,21.873
7/21/2022,3:04,21.084
7/21/2022,3:12,20.296
7/21/2022,3:20,19.497
7/21/2022,3:28,18.686
7/21/2022,3:36,17.92
7/21/2022,3:44,17.118
7/21/2022,3:52,16.35
7/21/2022,4:00,15.595
7/21/2022,4:08,14.88
7/21/2022,4:16,14.15
7/21/2022,4:24,13.44
7/21/2022,4:32,12.777
7/21/2022,4:40,12.124
7/21/2022,4:48,11.511
7/21/2022,4:56,10.909
7/21/2022,5:04,10.322
7/21/2022,5:12,9.744
7/21/2022,5:20,9.188
7/21/2022,5:28,8.669
7/21/2022,5:36,8.165
7/21/2022,5:44,7.562
7/21/2022,5:52,7.022
7/21/2022,6:00,6.559
7/21/2022,6:08,6.054
7/21/2022,6:16,5.505
7/21/2022,6:24,4.964
7/21/2022,6:32,4.471
7/21/2022,6:40,4.044
7/21/2022,6:48,3.924
7/21/2022,6:56,3.146
7/21/2022,7:04,2.797
7/21/2022,7:12,2.301
7/21/2022,7:20,2.003
7/21/2022,7:28,1.773
7/21/2022,7:36,1.229
7/21/2022,7:44,0.929
7/21/2022,7:52,0.586
7/21/2022,8:00,0.366
7/21/2022,8:08,0.242
7/21/2022,8:16,0.225
7/21/2022,8:24,0.205
7/21/2022,8:32,0.194
7/21/2022,8:40,0.633
7/21/2022,8:48,1.397
7/21/2022,8:56,2.187
7/21/2022,9:04,3.2
7/21/2022,9:12,4.608
7/21/2022,9:20,5.921
7/21/2022,9:28,7.059
7/21/2022,9:36,8.011
7/21/2022,9:44,8.811
7/21/2022,9:52,9.624
7/21/2022,10:00,10.488
7/21/2022,10:08,11.342
7/21/2022,10:16,12.013
7/21/2022,10:24,12.645
7/21/2022,10:32,13.349
7/21/2022,10:40,14.077
7/21/2022,10:48,14.797
7/21/2022,10:56,15.488
7/21/2022,11:04,16.032
7/21/2022,11:12,16.632
7/21/2022,11:20,17.274
7/21/2022,11:28,17.886
7/21/2022,11:36,18.39
7/21/2022,11:44,18.85
7/21/2022,11:52,19.311
7/21/2022,12:00,19.784
7/21/2022,12:08,20.181
7/21/2022,12:16,20.558
7/21/2022,12:24,20.986
7/21/2022,12:32,21.42
7/21/2022,12:40,21.742
7/21/2022,12:48,22.056
7/21/2022,12:56,22.312
7/21/2022,13:04,22.606
7/21/2022,13:12,22.878
7/21/2022,13:20,23.037
7/21/2022,13:28,23.315
7/21/2022,13:36,23.479
7/21/2022,13:44,23.647
7/21/2022,13:52,23.659
7/21/2022,14:00,23.701
7/21/2022,14:08,23.668
7/21/2022,14:16,23.578
7/21/2022,14:24,23.461
7/21/2022,14:32,23.337
7/21/2022,14:40,23.131
7/21/2022,14:48,22.857
7/21/2022,14:56,22.51
7/21/2022,15:04,22.109
7/21/2022,15:12,21.65
7/21/2022,15:20,21.118
7/21/2022,15:28,20.627
7/21/2022,15:36,20.049
7/21/2022,15:44,19.388
7/21/2022,15:52,18.723
7/21/2022,16:00,18.058
7/21/2022,16:08,17.353
7/21/2022,16:16,16.661
7/21/2022,16:24,15.975
7/21/2022,16:32,15.28
7/21/2022,16:40,14.494
7/21/2022,16:48,13.727
7/21/2022,16:56,13.129
7/21/2022,17:04,12.564
7/21/2022,17:12,11.972
7/21/2022,17:20,11.164
7/21/2022,17:28,10.901
7/21/2022,17:36,10.346
7/21/2022,17:44,9.88
7/21/2022,17:52,9.442
7/21/2022,18:00,8.875
7/21/2022,18:08,8.448
7/21/2022,18:16,8.007
7/21/2022,18:24,7.583
7/21/2022,18:32,7.14
7/21/2022,18:40,6.731
7/21/2022,18:48,6.331
7/21/2022,18:56,5.919
7/21/2022,19:04,5.509
7/21/2022,19:12,5.2
7/21/2022,19:20,4.86
7/21/2022,19:28,4.596
7/21/2022,19:36,4.349
7/21/2022,19:44,4.203
7/21/2022,19:52,4.177
7/21/2022,20:00,3.829
7/21/2022,20:08,4.162
7/21/2022,20:16,3.864
7/21/2022,20:24,4.354
7/21/2022,20:32,4.807
7/21/2022,20:40,5.55
7/21/2022,20:48,6.042
7/21/2022,20:56,6.986
7/21/2022,21:04,7.56
7/21/2022,21:12,8.38
7/21/2022,21:20,9.265
7/21/2022,21:28,10.121
7/21/2022,21:36,10.924
7/21/2022,21:44,11.736
7/21/2022,21:52,12.539
7/21/2022,22:00,13.361
7/21/2022,22:08,14.045
7/21/2022,22:16,14.74
7/21/2022,22:24,15.378
7/21/2022,22:32,16.141
7/21/2022,22:40,16.88
7/21/2022,22:48,17.4
7/21/2022,22:56,18.064
7/21/2022,23:04,18.654
7/21/2022,23:12,19.223
7/21/2022,23:20,19.783
7/21/2022,23:28,20.302
7/21/2022,23:36,20.744
7/21/2022,23:44,21.218
7/21/2022,23:52,21.69
7/22/2022,0:00,22.208
7/22/2022,0:08,22.609
7/22/2022,0:16,23.054
7/22/2022,0:24,23.486
7/22/2022,0:32,23.893
7/22/2022,0:40,24.269
7/22/2022,0:48,24.631
7/22/2022,0:56,24.998
7/22/2022,1:04,25.307
7/22/2022,1:12,25.573
7/22/2022,1:20,25.794
7/22/2022,1:28,26.005
7/22/2022,1:36,26.121
7/22/2022,1:44,26.182
7/22/2022,1:52,26.245
7/22/2022,2:00,26.245
7/22/2022,2:08,26.202
7/22/2022,2:16,26.161
7/22/2022,2:24,26.101
7/22/2022,2:32,25.947
7/22/2022,2:40,25.702
7/22/2022,2:48,25.385
7/22/2022,2:56,24.996
7/22/2022,3:04,24.545
7/22/2022,3:12,23.989
7/22/2022,3:20,23.412
7/22/2022,3:28,22.79
7/22/2022,3:36,22.117
7/22/2022,3:44,21.444
7/22/2022,3:52,20.728
7/22/2022,4:00,20
7/22/2022,4:08,19.264
7/22/2022,4:16,18.56
7/22/2022,4:24,17.867
7/22/2022,4:32,17.119
7/22/2022,4:40,16.416
7/22/2022,4:48,15.712
7/22/2022,4:56,15.015
7/22/2022,5:04,14.328
7/22/2022,5:12,13.716
7/22/2022,5:20,13.119
7/22/2022,5:28,12.495
7/22/2022,5:36,11.882
7/22/2022,5:44,11.294
7/22/2022,5:52,10.722
7/22/2022,6:00,10.217
7/22/2022,6:08,9.701
7/22/2022,6:16,9.183
7/22/2022,6:24,8.656
7/22/2022,6:32,8.148
7/22/2022,6:40,7.634
7/22/2022,6:48,7.151
7/22/2022,6:56,6.654
7/22/2022,7:04,6.148
7/22/2022,7:12,5.653
7/22/2022,7:20,5.186
7/22/2022,7:28,4.663
7/22/2022,7:36,4.28
7/22/2022,7:44,3.625
7/22/2022,7:52,3.021
7/22/2022,8:00,2.916
7/22/2022,8:08,2.596
7/22/2022,8:16,2.145
7/22/2022,8:24,1.94
7/22/2022,8:32,1.437
7/22/2022,8:40,1.073
7/22/2022,8:48,0.853
7/22/2022,8:56,0.438
7/22/2022,9:04,0.33
7/22/2022,9:12,0.143
7/22/2022,9:20,0.074
7/22/2022,9:28,0.068
7/22/2022,9:36,0.201
7/22/2022,9:44,0.539
7/22/2022,9:52,1.268
7/22/2022,10:00,1.873
7/22/2022,10:08,2.758
7/22/2022,10:16,3.649
7/22/2022,10:24,4.843
7/22/2022,10:32,5.969
7/22/2022,10:40,6.951
7/22/2022,10:48,7.776
7/22/2022,10:56,8.659
7/22/2022,11:04,9.554
7/22/2022,11:12,10.403
7/22/2022,11:20,11.121
7/22/2022,11:28,11.762
7/22/2022,11:36,12.432
7/22/2022,11:44,13.1
7/22/2022,11:52,13.705
7/22/2022,12:00,14.407
7/22/2022,12:08,15.032
7/22/2022,12:16,15.572
7/22/2022,12:24,16.091
7/22/2022,12:32,16.604
7/22/2022,12:40,17.075
7/22/2022,12:48,17.541
7/22/2022,12:56,18.007
7/22/2022,13:04,18.433
7/22/2022,13:12,18.896
7/22/2022,13:20,19.353
7/22/2022,13:28,19.743
7/22/2022,13:36,20.09
7/22/2022,13:44,20.458
7/22/2022,13:52,20.871
7/22/2022,14:00,21.201
7/22/2022,14:08,21.492
7/22/2022,14:16,21.804
7/22/2022,14:24,22.177
7/22/2022,14:32,22.511
7/22/2022,14:40,22.719
7/22/2022,14:48,22.904
7/22/2022,14:56,23.019
7/22/2022,15:04,23.187
7/22/2022,15:12,23.219
7/22/2022,15:20,23.176
7/22/2022,15:28,23.196
7/22/2022,15:36,23.245
7/22/2022,15:44,23.103
7/22/2022,15:52,22.992
7/22/2022,16:00,22.898
7/22/2022,16:08,22.541
7/22/2022,16:16,22.219
7/22/2022,16:24,22.021
7/22/2022,16:32,21.739
7/22/2022,16:40,21.272
7/22/2022,16:48,20.914
7/22/2022,16:56,20.315
7/22/2022,17:04,19.634
7/22/2022,17:12,19.037
7/22/2022,17:20,18.274
7/22/2022,17:28,17.681
7/22/2022,17:36,17.05
7/22/2022,17:44,16.417
7/22/2022,17:52,15.763
7/22/2022,18:00,15.314
7/22/2022,18:08,14.686
7/22/2022,18:16,14.156
7/22/2022,18:24,13.568
7/22/2022,18:32,12.999
7/22/2022,18:40,12.464
7/22/2022,18:48,11.947
7/22/2022,18:56,11.396
7/22/2022,19:04,10.965
7/22/2022,19:12,10.717
7/22/2022,19:20,10.098
7/22/2022,19:28,9.694
7/22/2022,19:36,9.171
7/22/2022,19:44,8.822
7/22/2022,19:52,8.553
7/22/2022,20:00,7.928
7/22/2022,20:08,7.714
7/22/2022,20:16,7.368
7/22/2022,20:24,7.048
7/22/2022,20:32,6.819
7/22/2022,20:40,6.574
7/22/2022,20:48,6.485
7/22/2022,20:56,6.487
7/22/2022,21:04,6.452
7/22/2022,21:12,6.437
7/22/2022,21:20,6.358
7/22/2022,21:28,6.397
7/22/2022,21:36,6.575
7/22/2022,21:44,6.858
7/22/2022,21:52,7.268
7/22/2022,22:00,7.755
7/22/2022,22:08,8.28
7/22/2022,22:16,8.795
7/22/2022,22:24,9.42
7/22/2022,22:32,10.109
7/22/2022,22:40,10.787
7/22/2022,22:48,11.496
7/22/2022,22:56,12.18
7/22/2022,23:04,12.874
7/22/2022,23:12,13.56
7/22/2022,23:20,14.29
7/22/2022,23:28,14.935
7/22/2022,23:36,15.526
7/22/2022,23:44,16.16
7/22/2022,23:52,16.806
7/23/2022,0:00,17.417
7/23/2022,0:08,17.996
7/23/2022,0:16,18.524
7/23/2022,0:24,19.075
7/23/2022,0:32,19.59
7/23/2022,0:40,20.086
7/23/2022,0:48,20.561
7/23/2022,0:56,21.023
7/23/2022,1:04,21.433
7/23/2022,1:12,21.895
7/23/2022,1:20,22.252
7/23/2022,1:28,22.624
7/23/2022,1:36,23.015
7/23/2022,1:44,23.341
7/23/2022,1:52,23.639
7/23/2022,2:00,23.93
7/23/2022,2:08,24.223
7/23/2022,2:16,24.431
7/23/2022,2:24,24.62
7/23/2022,2:32,24.758
7/23/2022,2:40,24.895
7/23/2022,2:48,24.968
7/23/2022,2:56,24.987
7/23/2022,3:04,24.987
7/23/2022,3:12,24.956
7/23/2022,3:20,24.872
7/23/2022,3:28,24.757
7/23/2022,3:36,24.597
7/23/2022,3:44,24.386
7/23/2022,3:52,24.099
7/23/2022,4:00,23.762
7/23/2022,4:08,23.332
7/23/2022,4:16,22.847
7/23/2022,4:24,22.321
7/23/2022,4:32,21.73
7/23/2022,4:40,21.128
7/23/2022,4:48,20.477
7/23/2022,4:56,19.8
7/23/2022,5:04,19.084
7/23/2022,5:12,18.433
7/23/2022,5:20,17.758
7/23/2022,5:28,17.083
7/23/2022,5:36,16.408
7/23/2022,5:44,15.773
7/23/2022,5:52,15.164
7/23/2022,6:00,14.553
7/23/2022,6:08,13.904
7/23/2022,6:16,13.272
7/23/2022,6:24,12.669
7/23/2022,6:32,12.035
7/23/2022,6:40,11.435
7/23/2022,6:48,10.89
7/23/2022,6:56,10.364
7/23/2022,7:04,9.905
7/23/2022,7:12,9.226
7/23/2022,7:20,8.776
7/23/2022,7:28,8.291
7/23/2022,7:36,7.691
7/23/2022,7:44,7.279
7/23/2022,7:52,6.642
7/23/2022,8:00,6.236
7/23/2022,8:08,5.765
7/23/2022,8:16,5.099
7/23/2022,8:24,4.789
7/23/2022,8:32,4.317
7/23/2022,8:40,3.776
7/23/2022,8:48,3.748
7/23/2022,8:56,2.82
7/23/2022,9:04,2.518
7/23/2022,9:12,2.206
7/23/2022,9:20,1.738
7/23/2022,9:28,1.365
7/23/2022,9:36,0.925
7/23/2022,9:44,0.485
7/23/2022,9:52,0.324
7/23/2022,10:00,0.242
7/23/2022,10:08,0.26
7/23/2022,10:16,0.241
7/23/2022,10:24,0.252
7/23/2022,10:32,0.283
7/23/2022,10:40,0.249
7/23/2022,10:48,0.263
7/23/2022,10:56,0.179
7/23/2022,11:04,0.74
7/23/2022,11:12,1.299
7/23/2022,11:20,2.113
7/23/2022,11:28,3.6
7/23/2022,11:36,4.782
7/23/2022,11:44,5.952
7/23/2022,11:52,6.792
7/23/2022,12:00,7.652
7/23/2022,12:08,8.491
7/23/2022,12:16,9.351
7/23/2022,12:24,10.081
7/23/2022,12:32,10.823
7/23/2022,12:40,11.501
7/23/2022,12:48,12.135
7/23/2022,12:56,12.88
7/23/2022,13:04,13.43
7/23/2022,13:12,14.075
7/23/2022,13:20,14.797
7/23/2022,13:28,15.327
7/23/2022,13:36,15.822
7/23/2022,13:44,16.456
7/23/2022,13:52,16.969
7/23/2022,14:00,17.594
7/23/2022,14:08,18.198
7/23/2022,14:16,18.69
7/23/2022,14:24,19.068
7/23/2022,14:32,19.584
7/23/2022,14:40,19.916
7/23/2022,14:48,20.338
7/23/2022,14:56,20.692
7/23/2022,15:04,21.293
7/23/2022,15:12,21.642
7/23/2022,15:20,21.871
7/23/2022,15:28,22.13
7/23/2022,15:36,22.37
7/23/2022,15:44,22.53
7/23/2022,15:52,22.756
7/23/2022,16:00,22.993
7/23/2022,16:08,23.063
7/23/2022,16:16,23.209
7/23/2022,16:24,23.339
7/23/2022,16:32,23.484
7/23/2022,16:40,23.582
7/23/2022,16:48,23.532
7/23/2022,16:56,23.323
7/23/2022,17:04,23.143
7/23/2022,17:12,23.005
7/23/2022,17:20,22.911
7/23/2022,17:28,22.637
7/23/2022,17:36,22.321
7/23/2022,17:44,22.002
7/23/2022,17:52,21.696
7/23/2022,18:00,21.143
7/23/2022,18:08,20.585
7/23/2022,18:16,20.113
7/23/2022,18:24,19.5
7/23/2022,18:32,18.838
7/23/2022,18:40,18.278
7/23/2022,18:48,17.644
7/23/2022,18:56,16.992
7/23/2022,19:04,16.395
7/23/2022,19:12,15.686
7/23/2022,19:20,15.103
7/23/2022,19:28,14.532
7/23/2022,19:36,13.921
7/23/2022,19:44,13.418
7/23/2022,19:52,12.831
7/23/2022,20:00,12.35
7/23/2022,20:08,11.749
7/23/2022,20:16,11.403
7/23/2022,20:24,10.813
7/23/2022,20:32,10.38
7/23/2022,20:40,9.862
7/23/2022,20:48,9.442
7/23/2022,20:56,8.979
7/23/2022,21:04,8.624
7/23/2022,21:12,8.364
7/23/2022,21:20,7.988
7/23/2022,21:28,7.641
7/23/2022,21:36,7.316
7/23/2022,21:44,7.045
7/23/2022,21:52,6.759
7/23/2022,22:00,6.472
7/23/2022,22:08,6.293
7/23/2022,22:16,6.149
7/23/2022,22:24,6.103
7/23/2022,22:32,5.996
7/23/2022,22:40,6.014
7/23/2022,22:48,6.164
7/23/2022,22:56,6.446
7/23/2022,23:04,6.807
7/23/2022,23:12,7.331
7/23/2022,23:20,7.885
7/23/2022,23:28,8.464
7/23/2022,23:36,9.107
7/23/2022,23:44,9.802
7/23/2022,23:52,10.508
7/24/2022,0:00,11.245
7/24/2022,0:08,11.952
7/24/2022,0:16,12.667
7/24/2022,0:24,13.375
7/24/2022,0:32,14.113
7/24/2022,0:40,14.786
7/24/2022,0:48,15.419
7/24/2022,0:56,16.037
7/24/2022,1:04,16.679
7/24/2022,1:12,17.312
7/24/2022,1:20,17.937
7/24/2022,1:28,18.529
7/24/2022,1:36,19.045
7/24/2022,1:44,19.537
7/24/2022,1:52,20.053
7/24/2022,2:00,20.529
7/24/2022,2:08,20.97
7/24/2022,2:16,21.393
7/24/2022,2:24,21.866
7/24/2022,2:32,22.297
7/24/2022,2:40,22.667
7/24/2022,2:48,23.047
7/24/2022,2:56,23.384
7/24/2022,3:04,23.685
7/24/2022,3:12,23.949
7/24/2022,3:20,24.214
7/24/2022,3:28,24.413
7/24/2022,3:36,24.57
7/24/2022,3:44,24.695
7/24/2022,3:52,24.778
7/24/2022,4:00,24.797
7/24/2022,4:08,24.767
7/24/2022,4:16,24.726
7/24/2022,4:24,24.641
7/24/2022,4:32,24.526
7/24/2022,4:40,24.346
7/24/2022,4:48,24.136
7/24/2022,4:56,23.861
7/24/2022,5:04,23.526
7/24/2022,5:12,23.095
7/24/2022,5:20,22.621
7/24/2022,5:28,22.094
7/24/2022,5:36,21.502
7/24/2022,5:44,20.838
7/24/2022,5:52,20.185
7/24/2022,6:00,19.51
7/24/2022,6:08,18.811
7/24/2022,6:16,18.106
7/24/2022,6:24,17.428
7/24/2022,6:32,16.733
7/24/2022,6:40,16.051
7/24/2022,6:48,15.39
7/24/2022,6:56,14.705
7/24/2022,7:04,14.04
7/24/2022,7:12,13.47
7/24/2022,7:20,12.793
7/24/2022,7:28,12.2
7/24/2022,7:36,11.553
7/24/2022,7:44,11.169
7/24/2022,7:52,10.376
7/24/2022,8:00,9.774
7/24/2022,8:08,9.422
7/24/2022,8:16,8.641
